Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-03-05,3.35,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-06,3.33,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-07,3.35,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-08,3.32,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-09,3.32,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-10,3.08,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-11,3.08,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-12,3.08,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-13,3.10,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-14,3.10,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,1.00,1.12,74.66
2017-03-15,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-16,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-17,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-18,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-19,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-20,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-21,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-22,3.12,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-23,3.15,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-24,3.19,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-25,3.19,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-26,3.19,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-27,3.19,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-28,3.15,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-29,3.15,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-30,3.15,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-31,3.15,3,0,1683070,14371300,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-04-01,3.15,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-02,3.15,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-03,3.15,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-04,3.15,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-05,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-06,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-07,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-08,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-09,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-10,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-11,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-12,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-13,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-14,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-15,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-16,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-17,3.13,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-18,2.95,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-19,2.95,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-20,3.00,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-21,3.00,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-22,3.00,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-23,3.00,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-24,2.95,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-25,2.65,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-26,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-27,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-28,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-29,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-04-30,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.95,75.02
2017-05-01,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-02,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.91,78.51
2017-05-03,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-04,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-05,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.91,78.51
2017-05-06,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-07,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-08,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-09,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
