Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-02-26,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-27,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-28,20.90,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-03-01,20.90,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-02,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-03,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-04,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-05,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-06,20.90,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-07,20.90,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-08,20.28,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-09,20.19,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-10,19.58,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-11,19.58,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-12,19.58,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-13,19.40,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-14,18.96,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-15,18.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-16,18.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-17,18.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-18,18.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-19,18.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-20,18.78,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-21,18.52,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-22,18.34,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-23,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-24,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-25,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-26,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-27,18.08,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-28,18.08,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-29,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-30,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-03-31,18.17,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.12,74.66
2017-04-01,18.17,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-02,18.17,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-03,18.17,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-04,18.26,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-05,18.35,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-06,18.35,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-07,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-08,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-09,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-10,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-11,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-12,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-13,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-14,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-15,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-16,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-17,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-18,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-19,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-20,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-21,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-22,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-23,18.04,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-24,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-25,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-26,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-27,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-28,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-29,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-04-30,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.95,75.02
2017-05-01,18.08,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-02,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-03,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-04,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-05,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-06,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-07,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-08,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-09,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-10,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.5,31601,11476,"2,517.00",0.91,78.51
2017-05-11,18.23,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-12,18.27,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-13,18.27,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-14,18.27,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-15,18.32,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-16,18.32,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-17,18.32,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-18,18.36,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-19,18.36,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-20,18.36,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-21,18.36,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-22,18.36,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-23,18.36,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-24,18.41,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-25,18.49,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-26,18.49,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-27,18.49,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-28,18.49,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-29,18.49,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
